id,sourceRef,som_bmu_row,som_bmu_col,som_bmu_distance,cluster_size,cluster_avg_reward,reward_avg,reward_count,reward_rank
7581279db6fc5f08,docs\documents-atlas-index.md#chunk-175,13,8,0.998698,11,,,0,4344
759209131306bb5b,,9,14,0.825161,22,,,0,4345
75b784f340c6c0a9,,18,12,0.911289,53,,,0,4346
75b7e336372a8b4b,,6,19,0.761511,38,,,0,4347
75bd5de6d05e37be,,9,4,1.006914,12,,,0,4348
75bdd11ca31954d2,,8,17,1.110593,12,,,0,4349
75c0602197055947,docs\atlas-vendor-wheels.md#chunk-1,,3,0.670601,,,,0,4350
75c4caf0550973f8,,,15,1.010696,,,,0,4351
75c5e64c371c1fb0,,8,17,0.989275,12,,,0,4352
75cb189edf3077af,,3,3,0.979111,9,,,0,4353
75cf28b5b0b71dd1,,10,7,1.010018,12,,,0,4354
75d3671bc1e07712,,,4,0.860147,,,,0,4355
75d76a627763b00c,,2,4,0.784646,4,,,0,4356
75e349e360be5b2b,,10,9,1.025328,6,,,0,4357
75e6baa1c17d0008,,7,6,1.015653,7,,,0,4358
75fa023f4dd1de04,,2,,0.989592,,,,0,4359
75fa9fb5e223dc77,,3,9,0.831798,17,,,0,4360
760136fe8fcd1679,docs\documents-atlas-index.md#chunk-470,19,7,1.08091,165,,,0,4361
7606e7cd6a1026ee,,10,19,0.802692,49,,,0,4362
761e3f5313d190b2,,19,12,0.974393,127,,,0,4363
7624afec23d783f3,,14,14,1.072985,30,,,0,4364
76387300ea69402e,,14,8,0.894237,7,,,0,4365
763d02d245513a81,,16,13,0.916075,18,,,0,4366
7645ddf292c3e954,,11,12,0.968389,53,0.9900000000000001,,0,4367
7647d79a0ce4d683,,10,15,0.984954,33,,,0,4368
764872a2a71d9427,,19,7,0.795149,165,,,0,4369
764a8e97c64b03e0,,17,2,0.858035,4,,,0,4370
764af19f91b1edf5,,12,16,1.038053,30,,,0,4371
764bf99c7328d652,,19,8,0.927919,183,,,0,4372
764f163e4b34814f,,12,19,1.013714,84,,,0,4373
7652c2712663ddea,,9,19,0.796227,70,,,0,4374
765c7b7ebb87751c,,8,2,0.862818,8,,,0,4375
766b90a125166759,,18,12,0.825715,53,,,0,4376
7671700d205a80b4,,19,8,0.92967,183,,,0,4377
76799948def91025,,8,,0.852553,,,,0,4378
76800babc6b9ab28,,13,10,0.965389,19,,,0,4379
76809cfdc4ce2d2f,,12,6,0.972144,5,,,0,4380
76888fd63ffb52f0,,18,5,1.040293,12,,,0,4381
768bd5aeb051cec3,,15,11,1.023871,13,,,0,4382
768e79c72703117c,docs\documents-atlas-index.md#chunk-1303,16,14,0.852459,17,,,0,4383
76929672c154093f,,9,17,0.796424,15,,,0,4384
76a51d92badd7856,,5,,0.791906,,,,0,4385
76a5e7e283186caa,,7,18,0.819151,15,,,0,4386
76a60ebb2f824635,,,,0.829829,,,,0,4387
76a6e1ece3e2ab8a,docs\documents-atlas-index.md#chunk-373,6,14,1.04965,11,,,0,4388
76a7cb22fd5f0d60,docs\documents-atlas-index.md#chunk-947,9,2,0.83204,5,,,0,4389
76aee0f58e48a6d3,,,15,0.972524,,,,0,4390
76b0a430921d2abc,,6,19,0.872788,38,,,0,4391
76b17dca77fc4cb9,,6,,1.101914,,,,0,4392
76b8528be02650f3,,,3,0.952827,,,,0,4393
76bb75fbc69e2fc8,,19,,1.092737,,,,0,4394
76bba878db7b5537,docs\documents-atlas-index.md#chunk-417,10,,0.872238,,,,0,4395
76bd17bc1ece0524,docs\CODEBASE_DIRECTORY_MAP.md#chunk-28,,,1.081373,,,,0,4396
76bf7023cc148c73,,6,5,0.852676,10,,,0,4397
76c468d7c77cb3f1,,18,9,0.925025,17,,,0,4398
76c6078477f589b3,docs\documents-atlas-index.md#chunk-929,,,0.819149,,,,0,4399
76c805c1c3f1685a,,7,8,0.967043,4,,,0,4400
76cb55a201540a8c,,,19,0.889141,,,,0,4401
76cf45cb23ee828f,docs\documents-atlas-index.md#chunk-296,16,15,1.074471,43,,,0,4402
76d64eb15447ce8f,,,11,0.886721,,,,0,4403
76d6df48fe5abf87,,2,10,0.84743,27,,,0,4404
76db3e5ab90c728e,,6,3,0.93411,10,,,0,4405
76ff30b0b993a4cb,,,15,1.043529,,,,0,4406
770303cc76c727d8,,16,15,0.880335,43,,,0,4407
7704d0a79a861829,,7,18,0.83051,15,,,0,4408
770d565ab73ca321,,19,8,0.883616,183,,,0,4409
7715aba63d1cf0f6,,19,5,0.965751,196,,,0,4410
771a48d39d6cb5de,docs\documents-atlas-index.md#chunk-462,18,11,0.963824,40,,,0,4411
771cb5c8eb1a8b40,docs\documents-atlas-index.md#chunk-935,18,3,0.821544,25,,,0,4412
771cc7b849f3b69d,,16,13,0.915143,18,,,0,4413
77206449752959ea,docs\documents-atlas-index.md#chunk-948,12,19,0.73844,84,,,0,4414
772453211294245d,,11,17,0.829185,9,,,0,4415
772d9d60b8b5099e,,10,2,0.812532,14,,,0,4416
772dce4fdcbab9fc,,13,,1.085106,,,,0,4417
773338d2603e246d,,17,13,0.861369,28,,,0,4418
774d6503055cf3aa,docs\CODEBASE_DIRECTORY_MAP.md#chunk-2,19,13,0.902464,82,,,0,4419
774edd56a237a9e2,,18,8,1.028606,18,,,0,4420
7755a1482286511f,,9,19,0.725845,70,,,0,4421
775f7dcb1174242d,docs\documents-atlas-index.md#chunk-1281,16,11,1.02059,26,,,0,4422
776eb83233a8dbc7,,12,13,0.9571,61,,,0,4423
7775a81b45a19fb2,,11,18,0.807192,30,,,0,4424
778059af473698a3,,18,13,0.833929,53,,,0,4425
77832dc7639e3fdc,docs\documents-atlas-index.md#chunk-923,15,14,0.978459,18,,,0,4426
7784e1aada8b58c5,,19,5,0.951362,196,,,0,4427
77854cfda87cb34a,,17,9,0.941317,22,,,0,4428
779a7b2136548cf7,,19,,0.895715,,,,0,4429
77a1abd83be437e2,,,,1.019563,,,,0,4430
77aa0dd97bbe8cff,,11,1,1.007563,6,,,0,4431
77b6bf08ab53f3c6,,,7,0.877487,,,,0,4432
77b9b6ad9cfbee7e,,,16,1.043153,,,,0,4433
77bdd4f29bfe8ed1,,13,,1.075729,,,,0,4434
77c24883ef68144f,docs\documents-atlas-index.md#chunk-72,1,4,0.857477,3,,,0,4435
77c408d5e301b9b5,,,9,0.929526,,,,0,4436
77ca59240ac2e3e4,,,1,0.946434,,,,0,4437
77cb4fa53e2b4685,docs\documents-atlas-index.md#chunk-1284,5,,0.92523,,,,0,4438
77ced8a569d69ede,,,19,0.987733,,,,0,4439
77cfc9e8f0a5f185,,,13,0.989054,,,,0,4440
77d0f2abb4a672c7,,8,16,1.094262,15,,,0,4441
77dd024937b0403c,,5,1,0.952645,15,,,0,4442
77e0602279c137af,,15,18,0.933399,23,,,0,4443
77ed8eacc2ff47c9,docs\documents-atlas-index.md#chunk-683,10,,1.056372,,,,0,4444
77f11a181cadc7ae,,,,0.97736,,,,0,4445
77f6ff0bb152cfcb,,6,11,0.973522,5,,,0,4446
77fa207f9a769232,,,,0.854503,,,,0,4447
77ff08fec3becf5b,,10,8,1.137127,27,,,0,4448
780363825c4fa882,,19,7,0.766299,165,,,0,4449
78059f5dfa472802,,16,7,0.920461,3,,,0,4450
7807d5ad735d167b,,9,19,0.900406,70,,,0,4451
781439f668de44f0,,18,12,0.879267,53,,,0,4452
7822c4e82a3fc47e,,19,6,0.922256,170,,,0,4453
7822c5484180c670,,9,15,0.883529,19,,,0,4454
783bb472b5bcc5f7,,19,6,0.888551,170,,,0,4455
783e0bffd6b24a20,,12,4,0.975349,5,,,0,4456
7843f502ac3fd862,docs\documents-atlas-index.md#chunk-163,19,6,0.854537,170,,,0,4457
784745888ebe6fce,,13,19,0.847345,52,,,0,4458
784f677e75285c8d,docs\documents-atlas-index.md#chunk-159,12,17,0.846513,15,,,0,4459
7855b6c7c5264cda,,10,19,0.851204,49,,,0,4460
785651ada470e436,,18,10,0.88619,57,,,0,4461
787d5d708911bf0f,,10,11,0.911932,28,,,0,4462
78819a66aa4b9588,,17,5,0.742843,9,,,0,4463
7883418c1bec5b64,docs\documents-atlas-index.md#chunk-904,19,5,1.007484,196,,,0,4464
7885db20fc325dd3,docs\documents-atlas-index.md#chunk-759,13,1,0.897886,3,,,0,4465
788e5975f0d29693,,13,8,0.815394,11,,,0,4466
789106f125c8a9bc,,17,15,0.867205,78,,,0,4467
78a98c4866fc5362,,3,,0.693202,,,,0,4468
78abca04be1df563,,11,2,0.950823,6,,,0,4469
78b41cde20acb296,,,,1.029463,,,,0,4470
78bd026c08fc988a,,4,,0.944232,,,,0,4471
78cb541eb892755d,,5,3,0.835231,13,,,0,4472
78d1cc3ed9c6de96,,5,10,0.903662,5,,,0,4473
78d8d8085e4820fc,docs\documents-atlas-index.md#chunk-800,6,19,0.81644,38,,,0,4474
78d9fc876b6e9524,,,,0.754964,,,,0,4475
78fa5984c86023c5,,5,4,0.847387,7,,,0,4476
78fad30c04bd35f4,docs\documents-atlas-index.md#chunk-1042,6,,1.181576,,,,0,4477
78fca87c15266749,,3,2,0.905065,5,,,0,4478
7901630ae4554228,docs\documents-atlas-index.md#chunk-544,19,8,0.904598,183,,,0,4479
790b23c1fd863ec6,docs\documents-atlas-index.md#chunk-1275,17,2,0.945678,4,,,0,4480
79230f6ecaaa5f90,,14,4,0.967368,3,,,0,4481
79232562519f1cb2,docs\documents-atlas-index.md#chunk-216,19,2,0.846444,48,,,0,4482
794395c995d759da,,16,16,0.742878,16,,,0,4483
7947d158195baeb5,,19,6,0.880064,170,,,0,4484
79521699e3f36908,,14,11,0.805255,8,,,0,4485
795f3123d85b2446,,19,6,0.76207,170,,,0,4486
796b9aa09212af28,,15,10,0.913538,14,,,0,4487
797391e77834cd59,,13,12,0.792282,22,,,0,4488
798c887f0f37d410,,19,9,0.951099,88,,,0,4489
79956c9502ba7243,,19,7,0.850732,165,,,0,4490
7998de9241e64ae8,,10,13,0.894491,65,,,0,4491
799cb590eba06a07,docs\documents-atlas-index.md#chunk-89,12,,0.831281,,,,0,4492
799eff9bae896126,,10,,0.877619,,,,0,4493
79a0fc81774d0588,,3,2,0.881152,5,,,0,4494
79a573c6abed3e32,,10,8,1.036924,27,,,0,4495
79b16fe12663d2ff,docs\documents-atlas-index.md#chunk-180,,12,1.014098,,,,0,4496
79b80cab31c37e7c,,8,10,0.981283,3,,,0,4497
79c8b6f3cbd20e28,,,14,0.923766,,,,0,4498
79d45708fdd8181b,,5,,0.858738,,,,0,4499
79e45cacc861dc13,,1,9,0.795933,15,,,0,4500
79e8a70dfae61ab5,,8,17,0.990401,12,,,0,4501
79ea7dffe033f7a9,,1,7,1.048683,9,,,0,4502
79f1f28e5ea1e1cb,,1,19,1.007823,95,,,0,4503
79f784bda89ea1f2,docs\documents-atlas-index.md#chunk-804,19,10,1.026985,64,,,0,4504
79fc3bf1d4139722,,5,6,0.931074,10,,,0,4505
79ff02ec494a72d4,docs\documents-atlas-index.md#chunk-109,18,12,1.073243,53,,,0,4506
7a02356b94cd64d0,,17,15,0.873547,78,,,0,4507
7a04cdc06bf82524,docs\documents-atlas-index.md#chunk-915,12,,1.003337,,,,0,4508
7a0972600110673d,,18,16,0.819564,49,,,0,4509
7a0c4debc6e8d1f9,,18,12,1.029354,53,,,0,4510
7a0d784af77cb49d,docs\documents-atlas-index.md#chunk-370,17,10,0.963947,30,,,0,4511
7a1d1dbc6fbd744f,docs\documents-atlas-index.md#chunk-199,13,,1.070351,,,,0,4512
7a2baa314c9bfcf2,,19,,0.905877,,,,0,4513
7a33a7d86e6a81b8,docs\documents-atlas-index.md#chunk-404,19,5,0.928677,196,,,0,4514
7a33c0cdbffa5893,,19,5,1.005492,196,,,0,4515
7a340003307ee424,,19,8,0.954669,183,,,0,4516
7a387d47d2560f55,,12,6,0.906908,5,,,0,4517
7a3d9f2bf629932b,,10,4,0.982212,3,,,0,4518
7a43b66e9d0a8948,,19,5,0.895216,196,,,0,4519
7a45ab66810366a7,,17,13,0.953459,28,,,0,4520
7a46545f867ad968,,19,10,0.781255,64,,,0,4521
7a480656652a0adc,docs\error-analysis-architecture.md#chunk-1,17,17,0.860605,51,,,0,4522
7a4d3adbfc167005,docs\documents-atlas-index.md#chunk-1077,16,10,0.989263,101,,,0,4523
7a4d620d0c01a79c,,14,17,1.005011,7,,,0,4524
7a4ea2bff521a559,,17,11,1.001784,76,,,0,4525
7a53d1113c8c7b64,,19,3,0.869799,52,,,0,4526
7a5cd8bb2db288f0,,15,16,1.029409,22,,,0,4527
7a5fc4ecf4596dc6,,19,,1.028129,,,,0,4528
7a689a0cc6f81cf9,,10,,0.996621,,,,0,4529
7a698fa31ab51607,,9,,0.948461,,,,0,4530
7a6d8f76f920de7f,,11,5,0.895926,8,,,0,4531
7a744f1b63cfe271,,17,10,1.0569,30,,,0,4532
7a774bb35e85d27f,,17,11,0.93158,76,,,0,4533
7a7d5b918cb93864,,11,,0.864371,,,,0,4534
7a81195ac177655e,,17,15,0.946847,78,,,0,4535
7a846ae6f2236499,,17,11,0.845127,76,,,0,4536
7a8a06764a0c3d29,,19,1,0.808647,75,,,0,4537
7a8ec10199a1331d,,17,18,0.942797,20,,,0,4538
7a922b7414edd4c7,,19,12,0.995403,127,,,0,4539
7aa3c9b1e50270af,,,19,0.967211,,,,0,4540
7ab15f0a63ea1e4b,,5,,0.967753,,,,0,4541
7ac610808ce29a76,,,1,0.936758,,,,0,4542
7ace0fb3b5ff05ef,,12,1,1.092718,8,,,0,4543
7ad163d2e107d83f,docs\documents-atlas-index.md#chunk-706,,14,0.925429,,,,0,4544
7ad8eeacd0c22bb1,,7,11,1.133695,10,,,0,4545
7ae02d91aac590f2,,1,,0.946998,,,,0,4546
7ae2c5d2828a57f6,,,19,1.000684,,,,0,4547
7af3dbf090326382,,,12,0.947225,,,,0,4548
7af673ddcffa0708,,,,1.073148,,,,0,4549
7af7ec4ee3fb5e59,,10,,0.958453,,,,0,4550
7b0011af8c693cb7,,14,19,0.903819,121,,,0,4551
7b03d8cc552d453f,,16,15,1.015425,43,,,0,4552
7b05d2e383a62f45,,11,15,0.962929,26,,,0,4553
7b079c94da81f467,,16,9,0.891212,18,,,0,4554
7b2534a0dfa15903,,17,10,0.995124,30,,,0,4555
7b315c554fe77db7,,15,,1.020148,,,,0,4556
7b31c9f9cf6970cc,,9,19,0.974159,70,,,0,4557
7b374084a33beb04,,19,8,0.873284,183,,,0,4558
7b37fd1edffb8385,docs\documents-atlas-index.md#chunk-250,13,,0.99134,,,,0,4559
7b469f8d5855ccf2,,16,11,0.958865,26,,,0,4560
7b4c1b0a55485848,,16,10,0.921546,101,,,0,4561
7b566a683095791a,,17,15,0.884626,78,,,0,4562
7b5c7fe899bed3ec,,19,14,0.960463,76,,,0,4563
7b6dc998c0046d53,,19,,0.810727,,,,0,4564
7b86f920701396ac,,9,19,0.810083,70,,,0,4565
7b8f9fa75189f859,docs\documents-atlas-index.md#chunk-365,17,11,0.831798,76,,,0,4566
7b97d46715d3a0a7,docs\documents-atlas-index.md#chunk-457,18,14,0.910187,36,,,0,4567
7b9d386fb4c45290,,16,11,0.941376,26,,,0,4568
7b9e4e990f3d06f0,docs\documents-atlas-index.md#chunk-267,19,,0.935529,,,,0,4569
7ba138f501dd471d,,17,15,1.027608,78,,,0,4570
7ba599735446094c,docs\documents-atlas-index.md#chunk-238,,19,0.765638,,,,0,4571
7bc0104e3018f79f,,,19,0.950274,,,,0,4572
7bd6200efc0fda71,,,7,1.035412,,,,0,4573
7bdac7f989a0ac96,,,16,0.854216,,,,0,4574
7bdbcee31c210001,,,15,1.029094,,,,0,4575
7be1772783edbfe6,,,,1.033143,,,,0,4576
7be705fdd93a5aef,,16,16,1.100486,16,,,0,4577
7be817ab215afb39,,,16,1.025534,,,,0,4578
7bf6412f19331059,docs\documents-atlas-index.md#chunk-1298,,,0.900633,,,,0,4579
7bff9bb5b4e8d5b9,,12,,1.050102,,,,0,4580
7c04cdca15deb36b,,16,13,1.111314,18,,,0,4581
7c06a6228e84a49b,,4,19,0.880192,25,,,0,4582
7c10e0a23074cf8d,,4,19,0.887374,25,,,0,4583
7c1a8179d606cae4,docs\documents-atlas-index.md#chunk-997,19,12,0.88512,127,,,0,4584
7c1e7c640d37cfaf,,19,19,1.027453,235,,,0,4585
7c250788c2c450b4,docs\documents-atlas-index.md#chunk-822,18,15,0.862637,24,,,0,4586
7c3bb3ae2bfeb175,,19,9,1.103775,88,,,0,4587
7c41f6d57e0a2d08,,19,2,0.942635,48,,,0,4588
7c491e6ea7b2c2ea,,19,15,0.99354,77,,,0,4589
7c4b9d2b0fbaf8f2,,16,10,1.112686,101,,,0,4590
7c4fb26b833a2290,docs\documents-atlas-index.md#chunk-23,19,3,0.936328,52,,,0,4591
7c52de9e049fca51,,19,5,1.024135,196,,,0,4592
7c59ebc49f98b09e,,,18,0.954357,,,,0,4593
7c63010594be387d,,18,16,0.916183,49,,,0,4594
7c6d6a52d172f607,,16,10,0.909966,101,,,0,4595
7c7651d8fc31b319,,17,11,0.920609,76,,,0,4596
7c79bca425a3c5d2,,17,13,1.005358,28,,,0,4597
7c7e887437f7d14c,,19,14,0.860399,76,,,0,4598
7c80369bcdd096f1,,14,19,0.982201,121,,,0,4599
7c87e56ccff538c7,,13,19,1.001754,52,,,0,4600
7c920664568a2baf,,17,17,0.873021,51,,,0,4601
7ca0efbdfa18615b,,1,12,1.089232,6,,,0,4602
7ca7cef13f27d474,,,15,0.879348,,,,0,4603
7ca9e61bfb4d72d5,docs\documents-atlas-index.md#chunk-107,19,5,1.029469,196,,,0,4604
7cb152303251ba23,,,14,0.833214,,,,0,4605
7cb979ac024cfb0a,,,16,1.037225,,,,0,4606
7cbbd2087682dc08,docs\documents-atlas-index.md#chunk-342,,17,0.817597,,,,0,4607
7cbdaef629de7bea,,13,,1.028462,,,,0,4608
7cd539176c4f9d5e,,,19,0.945775,,,,0,4609
7cdcf0ad6c012e13,,,19,0.97716,,,,0,4610
7d00baa0c2f39cfe,,12,15,1.080796,22,,,0,4611
7d05c32dfa7dbb9c,,19,5,1.022289,196,,,0,4612
7d0dbb22da684855,docs\documents-atlas-index.md#chunk-519,12,,0.843129,,,,0,4613
7d1015c3ff6f1306,,18,7,0.970992,19,,,0,4614
7d119547dfaabc9c,docs\documents-atlas-index.md#chunk-1072,15,5,1.053232,14,,,0,4615
7d24936d7ea7a02b,,14,16,1.013147,13,,,0,4616
7d25e3cec72e08d1,,19,5,1.079045,196,,,0,4617
7d298b61f97d0cb5,,19,1,0.777993,75,,,0,4618
7d2c9d6da79997b7,,16,10,0.91512,101,,,0,4619
7d328bac8bd006b5,,17,15,1.032593,78,,,0,4620
7d37ff378b009f3c,,5,19,0.932487,21,,,0,4621
7d382ad62becf0e2,,19,12,1.026187,127,,,0,4622
7d483855c8d4a2bc,docs\documents-atlas-index.md#chunk-1003,19,15,0.835751,77,,,0,4623
7d4ae5106885599b,,5,19,0.872652,21,,,0,4624
7d4d3b062e1dff8d,docs\documents-atlas-index.md#chunk-244,19,,1.030814,,,,0,4625
7d55864896f92495,,16,15,0.798328,43,,,0,4626
7d6770709fe0717a,,15,16,0.833575,22,,,0,4627
7d7be065514bd96c,,19,6,1.038047,170,,,0,4628
7d9382da9dbd5900,,19,9,1.031362,88,,,0,4629
7dabfb1e8982cdd9,,,13,1.031675,,,,0,4630
7daef8537ba6fe64,,,17,0.884946,,,,0,4631
7db19ce46317728f,,,12,1.014495,,,,0,4632
7db45f717b56f62b,,1,,0.886955,,,,0,4633
7dba19d65e0a5fc2,docs\documents-atlas-index.md#chunk-505,19,,1.004877,,,,0,4634
7dbd5eb2b82f5f5e,,10,5,0.919792,5,,,0,4635
7dbe9d0c7052298e,docs\documents-atlas-index.md#chunk-552,5,1,0.926182,15,,,0,4636
7dc3138cc0cdf2e6,,18,12,1.099609,53,,,0,4637
7dc8538cff46af88,,,10,0.839658,,,,0,4638
7dcb3dfc119e5abd,,17,15,1.073375,78,,,0,4639
7dcbeaa2cf2217f7,,12,,1.05591,,,,0,4640
7dcecae061f5967b,,,19,1.001654,,,,0,4641
7dd7a2fa039c329b,,,19,0.991985,,,,0,4642
7de1e62755569770,,,19,0.759212,,,,0,4643
7de3e6d114c8ce64,docs\documents-atlas-index.md#chunk-1178,,16,0.939928,,,,0,4644
7de4f8de72056586,,,19,0.924924,,,,0,4645
7de58760e16aee2c,,3,11,0.984509,7,,,0,4646
7de99f5b7a4821dd,,1,,0.955814,,,,0,4647
7df6e09affcfa625,,1,,1.117149,,,,0,4648
7df8211d9269d9d0,,,,0.948128,,,,0,4649
7dfc0223a94361db,,19,17,0.986516,49,,,0,4650
7e0493c0f1dfbcf5,,19,12,1.038006,127,,,0,4651
7e0b7e30afe26db1,docs\documents-atlas-index.md#chunk-640,14,,0.90421,,,,0,4652
7e0de48a86942f44,,11,16,0.989864,16,,,0,4653
7e1af13a950a2776,,19,3,0.924866,52,,,0,4654
7e2685c56bf528a8,docs\documents-atlas-index.md#chunk-148,17,17,0.84979,51,,,0,4655
7e27324c7dffb852,,19,9,1.051205,88,,,0,4656
7e291ab7c3334c2b,,12,8,0.935761,7,,,0,4657
7e29280fa07fe31d,,19,9,0.974538,88,,,0,4658
7e36301396c5bf94,,14,13,0.95733,13,,,0,4659
7e36f812bf8aa277,,19,6,0.876741,170,,,0,4660
7e3f8c0a296781eb,,19,17,0.943552,49,,,0,4661
7e487658e24e933f,,19,8,0.940637,183,,,0,4662
7e4bea93675b7076,,19,,0.817883,,,,0,4663
7e4fc102a8bce033,,19,6,1.004822,170,,,0,4664
7e52b014903e1310,,19,5,0.979624,196,,,0,4665
7e5a8671df8eeb87,,19,1,0.79057,75,,,0,4666
7e61905e6f0c2243,,19,7,1.032905,165,,,0,4667
7e6453ee206f236a,,17,15,0.933806,78,,,0,4668
7e6de3cb85d822e6,,17,16,0.941097,14,,,0,4669
7e71ed48dcf603c2,,12,,0.988483,,,,0,4670
7e7d2e2c0d97a223,docs\documents-atlas-index.md#chunk-287,2,,0.983585,,,,0,4671
7e813075828bad6d,docs\documents-atlas-index.md#chunk-625,15,14,0.962267,18,,,0,4672
7e8e633f85f0b846,,19,14,0.965687,76,,,0,4673
7eac8e867bd38a58,,6,,0.851727,,,,0,4674
7eaec5a65fa161e8,,,19,1.055137,,,,0,4675
7eb180f2d75d1f31,docs\documents-atlas-index.md#chunk-77,,9,1.00661,,,,0,4676
7eb2230823b9e022,,,,0.912866,,,,0,4677
7eb35848c44a9fc7,,19,1,1.011235,75,,,0,4678
7ed011e342a282d5,,17,17,0.944609,51,,,0,4679
7ee5322ceb711405,,,2,0.932974,,,,0,4680
7ee54dc7b0f8f7c2,,,9,1.064417,,,,0,4681
7ee80b91a559d7d1,,1,8,0.870289,11,,,0,4682
7ee8f008a9103ab6,,5,19,0.90568,21,,,0,4683
7ee9df9a0a8e1727,,1,,0.967593,,,,0,4684
7ef23cc5caeab357,,1,,1.093222,,,,0,4685
7ef6ae41bff1969e,,10,,0.935749,,,,0,4686
7ef9abb53ce2c38d,,,18,0.978792,,,,0,4687
7efb37c124073ea1,,17,17,1.044538,51,,,0,4688
7efb3c3e552315fc,,4,,1.00918,,,,0,4689
7efcce489b2fc716,,12,,1.016432,,,,0,4690
7f1082daab617713,,17,10,0.988442,30,,,0,4691
7f135e249e17267f,,14,13,0.953583,13,,,0,4692
7f2148728b4f67e3,,19,3,0.994738,52,,,0,4693
7f2a604aa877f11b,,16,11,0.90685,26,,,0,4694
7f319033fa72bf2a,,4,19,0.969309,25,,,0,4695
7f38d71cb78770ed,,12,19,0.902831,84,,,0,4696
7f4f91a475fe95eb,,18,16,0.859313,49,,,0,4697
7f6484233169c04e,,18,14,0.824899,36,,,0,4698
7f6cd289f4a1e7b4,,19,12,1.018966,127,,,0,4699
7f6fb25cb6111ed0,,19,,1.043498,,,,0,4700
7f7038ceaa65d597,,17,11,0.925146,76,,,0,4701
7f79673d9f8ae7cf,,18,14,0.981265,36,,,0,4702
7f7c9c788779c14e,,16,10,0.925188,101,,,0,4703
7f814fa19d1d39d3,,19,1,1.047241,75,,,0,4704
7f82125d47899e7e,,13,19,0.822797,52,,,0,4705
7f84e39aa3da9317,,19,7,1.037566,165,,,0,4706
7f88d338d190b80d,,4,19,0.902273,25,,,0,4707
7f896fb5281c983c,,17,14,0.900451,54,,,0,4708
7f8c3e54b6432a9c,,10,4,0.845411,3,,,0,4709
7f8eb8e38cf37f7a,,13,,1.039791,,,,0,4710
7f9000bb0f061af7,,14,19,0.953346,121,,,0,4711
7f96f83a14d9de77,docs\documents-atlas-index.md#chunk-724,10,14,0.901248,36,,,0,4712
7f9caba5da794f3c,,13,,0.809596,,,,0,4713
7fa3ddfee0c81ccc,,11,,1.171724,,,,0,4714
7fb0c7be2c48a282,,,16,0.888167,,,,0,4715
7fb7a326a3ba3aac,,3,19,1.079787,24,,,0,4716
7fbb0cc1adc7b86d,,11,,1.059302,,,,0,4717
7fbb34ec9f08bc7d,,,19,0.979409,,,,0,4718
7fbd6585177cb93f,docs\documents-atlas-index.md#chunk-536,,19,0.97484,,,,0,4719
7fc2df414c222e79,,3,15,0.919681,6,,,0,4720
7fccac3d9c65a62e,docs\documents-atlas-index.md#chunk-291,,17,1.041567,,,,0,4721
7fedaa7398dc672b,,12,,0.954907,,,,0,4722
800505ee597a9a64,,19,8,0.893521,183,,,0,4723
800b29d65ad3e4a8,,19,12,0.927088,127,,,0,4724
800d2400a0a3cd9f,,12,9,1.000231,8,,,0,4725
800e385af08d5731,,19,7,0.843994,165,,,0,4726
8014d36e02e91fcb,,11,19,0.857515,37,,,0,4727
801a0b4c73c55950,,6,1,0.94197,19,,,0,4728
80226b3c5f72da64,,10,12,0.958043,28,,,0,4729
8027cfacc3ab4187,,19,5,0.984343,196,,,0,4730
8031d5f74a40d853,,1,16,0.933934,15,,,0,4731
80390fa96824d459,,18,10,0.835413,57,,,0,4732
80395ae0822d0cef,,19,2,1.027798,48,,,0,4733
803cbeee16d110d4,,14,12,1.148018,21,,,0,4734
803ccfb62afc0534,docs\documents-atlas-index.md#chunk-678,13,,0.960052,,,,0,4735
803db3978148ebc9,docs\documents-atlas-index.md#chunk-680,10,15,0.924686,33,,,0,4736
80433eba98fdc045,,19,9,0.964732,88,,,0,4737
8044f76da0e5d8a7,,13,13,1.021704,35,,,0,4738
8053090f567a85b8,,19,8,0.876475,183,,,0,4739
805488fa22aa96f0,,17,14,0.919083,54,,,0,4740
805749975dca1aad,docs\documents-atlas-index.md#chunk-469,12,19,0.912188,84,,,0,4741
805a81d4ebed7dd0,,17,,0.928061,,,,0,4742
805ba447831cc060,docs\documents-atlas-index.md#chunk-391,19,6,0.884443,170,,,0,4743
80660bbfbb29c395,,17,10,0.935288,30,,,0,4744
806a7337c581a2e9,,19,10,0.852426,64,,,0,4745
80852c00a403a65f,docs\documents-atlas-index.md#chunk-930,14,9,0.964407,11,,,0,4746
8085a67d2698fae7,,10,17,0.819393,23,,,0,4747
80871e150014f667,,,1,0.947124,,,,0,4748
808b72eba301b1c0,docs\devtools_rg.md#chunk-1,19,11,0.915008,51,,,0,4749
808cbbd6419ea7e3,docs\documents-atlas-index.md#chunk-387,19,5,0.923385,196,,,0,4750
809cb626ee81668c,,11,3,0.943308,4,,,0,4751
80a25d0c21f25ade,,4,,1.040423,,,,0,4752
80a3f62146df13de,,8,18,1.069726,19,,,0,4753
80b36bb3514cbd2a,,6,10,0.970401,6,,,0,4754
80c58b4371828571,,,2,0.719644,,,,0,4755
80c70766b30cd12c,,,6,0.941537,,,,0,4756
80c73c707e3dbe37,,1,,0.824539,,,,0,4757
80c7de4598427e46,,6,10,0.756608,6,,,0,4758
80cccf910471657b,,6,4,0.976372,14,,,0,4759
